Entity,relation,Newnode
棉花棉大卷叶螟,天敌,日本黄茧蜂
棉花棉大卷叶螟,天敌,广大腿小蜂
棉花棉大卷叶螟,防治药物,10％吡虫啉有效成分50一60g
棉花棉大卷叶螟,防治方法相同,棉蚜
棉花棉大卷叶螟,防治药物,25％爱卡士乳油(喹硫磷)
棉花棉大卷叶螟,防治药物,50％辛琉磷乳油
棉花棉大卷叶螟,防治药物,亚胺硫磷
棉花棉大卷叶螟,防治药物,磷胺
棉花棉大卷叶螟,防治药物,甲奈威
棉花棉小卵象,学名,CalomycterusobconicusChao.
棉花棉小卵象,属目,鞘翅目
棉花棉小卵象,属科,象甲科
棉花棉小卵象,别名,桑小灰象虫
棉花棉小卵象,分布区域,江苏
棉花棉小卵象,分布区域,浙江
棉花棉小卵象,分布区域,四川
棉花棉小卵象,分布区域,浙江
棉花棉小卵象,防治药物,50%辛硫磷乳油
棉花棉小卵象,防治药物,95%巴丹乳油1500倍液
棉花棉小卵象,防治药物,50%甲基1605乳油1000倍液
棉花棉小卵象,防治药物,40%乙酰甲胺磷
棉花棉小卵象,防治药物,1%甲基1605粉剂
棉花棉尖象,学名,PhytoscaphusgossypiiChao
棉花棉尖象,属目,鞘翅目
棉花棉尖象,属科,象甲科
棉花棉尖象,别名,棉象鼻虫
棉花棉尖象,别名,棉小灰象
棉花棉尖象,分布区域,黄河
棉花棉尖象,分布区域,长江流域
棉花棉尖象,分布区域,西北内陆
棉花棉尖象,分布区域,东北
棉花棉尖象,寄主,棉花
棉花棉尖象,寄主,茄子
棉花棉尖象,寄主,豆类
棉花棉尖象,寄主,玉米
棉花棉尖象,寄主,甘薯
棉花棉尖象,寄主,谷子
棉花棉尖象,寄主,大麻
棉花棉尖象,寄主,高粱
棉花棉尖象,寄主,小麦
棉花棉尖象,寄主,水稻
棉花棉尖象,寄主,花生
棉花棉尖象,寄主,玉米
棉花棉尖象,分布区域,黄河
棉花棉尖象,分布区域,长江流域
棉花棉尖象,分布区域,黄河
棉花棉尖象,分布区域,长江流域
棉花棉尖象,寄主,玉米
棉花棉尖象,寄主,棉花
棉花棉尖象,防治药物,50％辛硫磷乳油
棉花棉尖象,防治药物,95％巴丹乳油1500倍液
棉花棉尖象,防治药物,50％甲基1605乳油1000倍液
棉花棉尖象,防治药物,40％乙酰甲胺磷
棉花棉尖象,防治药物,1％甲基1605粉剂
棉花棉根蚜,学名,SmynthurodesbetaeWestwood
棉花棉根蚜,属目,同翅目
棉花棉根蚜,属科,瘿绵蚜科
棉花棉根蚜,别名,菜豆根蚜
棉花棉根蚜,别名,甜菜根蚜
棉花棉根蚜,分布区域,华北
棉花棉根蚜,分布区域,华中
棉花棉根蚜,分布区域,华东
棉花棉根蚜,寄主,棉花
棉花棉根蚜,寄主,菜豆
棉花棉根蚜,寄主,蚕豆
棉花棉根蚜,寄主,香豌豆
棉花棉根蚜,寄主,马铃薯
棉花棉根蚜,寄主,烟草
棉花棉根蚜,寄主,番茄
棉花棉根蚜,寄主,甘蓝
棉花棉根蚜,寄主,芜菁
棉花棉根蚜,寄主,甜菜
棉花棉根蚜,寄主,小麦
棉花棉根蚜,寄主,燕麦
棉花棉根蚜,寄主,黑麦
棉花棉根蚜,寄主,黍类
棉花棉根蚜,为害部位,主根附近
棉花棉根蚜,防治药物,3％呋喃丹颗粒剂
棉花棉根蚜,防治药物,l5％铁灭克颗粒剂0.25kg
棉花棉根蚜,防治药物,10％吡虫啉可湿性粉剂78
棉花棉根蚜,防治药物,3％1605颗粒剂
棉花棉根蚜,防治药物,3％久效磷颗粒剂
棉花棉根蚜,防治药物,50％辛硫磷乳油
棉花棉根蚜,防治药物,20％灭多威乳油1500倍液
棉花棉根蚜,防治药物,10％吡虫啉可湿性粉剂1500倍液
棉花棉根蚜,防治药物,50％抗蚜威可湿性粉剂3000倍液
棉花棉根蚜,防治药物,40％久效磷乳油2500倍液
棉花棉根蚜,防治药物,40％甲基异柳磷乳油2000倍液
棉花棉根蚜,防治药物,35％赛丹乳油1500倍液
棉花棉田亚洲玉米螟,学名,Ostriniafurnacalis(Guenee)
棉花棉田亚洲玉米螟,属目,鳞翅目
棉花棉田亚洲玉米螟,属科,螟蛾科
棉花棉田亚洲玉米螟,分布区域,全国各玉米种植区
棉花棉田亚洲玉米螟,寄主,棉花
棉花棉田亚洲玉米螟,寄主,玉米
棉花棉田亚洲玉米螟,寄主,高粱
棉花棉田亚洲玉米螟,寄主,谷子
棉花棉田亚洲玉米螟,寄主,麻类
棉花棉田亚洲玉米螟,为害部位,嫩头
棉花棉田亚洲玉米螟,为害部位,叶片
棉花棉田亚洲玉米螟,防治药物,2．5％溴氰菊酪乳油2000倍液
棉花棉田亚洲玉米螟,防治药物,50％对硫磷乳油2000倍液
棉花棉田亚洲玉米螟,防治药物,50％辛硫磷乳油1500倍液
棉花棉田亚洲玉米螟,防治药物,5％锐劲特悬浮剂1500倍液
棉花棉田亚洲玉米螟,防治药物,20％敌氰乳油2000倍液
棉花棉田亚洲玉米螟,防治药物,25％广克威乳油2000倍液
棉花棉田亚洲玉米螟,防治药物,20％灭多威乳油2000倍液
棉花棉田大灰象甲,学名,SympiezomiasvelatusChevrolat
棉花棉田大灰象甲,属目,鞘翅目
棉花棉田大灰象甲,属科,象甲科
棉花棉田大灰象甲,别名,象鼻虫
棉花棉田大灰象甲,别名,土拉驴
棉花棉田大灰象甲,分布区域,全国各地
棉花棉田大灰象甲,寄主,棉花
棉花棉田大灰象甲,寄主,烟草
棉花棉田大灰象甲,寄主,玉米
棉花棉田大灰象甲,寄主,花生
棉花棉田大灰象甲,寄主,马铃薯
棉花棉田大灰象甲,寄主,辣椒
棉花棉田大灰象甲,寄主,甜菜
棉花棉田大灰象甲,寄主,瓜类
棉花棉田大灰象甲,寄主,豆类
棉花棉田大灰象甲,为害部位,嫩尖
棉花棉田大灰象甲,为害部位,叶片
棉花棉田大灰象甲,为害部位,棉苗
棉花棉田大灰象甲,为害部位,叶片
棉花棉田大灰象甲,为害部位,棉苗
棉花棉田大灰象甲,防治药物,40％乙酰甲胺磷乳油
棉花棉田大灰象甲,防治药物,50％马拉硫磷乳油
棉花棉田大灰象甲,防治药物,90％晶体敌百虫
棉花棉田大灰象甲,防治药物,40％氧化乐果乳油1000倍液
棉花棉田斜纹夜蛾,学名,Prodenialitura(Fabricius)
棉花棉田斜纹夜蛾,属目,鳞翅目
棉花棉田斜纹夜蛾,属科,夜蛾科
棉花棉田斜纹夜蛾,别名,莲纹夜蛾
棉花棉田斜纹夜蛾,分布区域,黑龙江
棉花棉田斜纹夜蛾,分布区域,内蒙古
棉花棉田斜纹夜蛾,分布区域,新疆
棉花棉田斜纹夜蛾,分布区域,台湾
棉花棉田斜纹夜蛾,分布区域,海南
棉花棉田斜纹夜蛾,分布区域,广东
棉花棉田斜纹夜蛾,分布区域,广西
棉花棉田斜纹夜蛾,分布区域,云南
棉花棉田斜纹夜蛾,分布区域,新疆
棉花棉田斜纹夜蛾,分布区域,西藏
棉花棉田斜纹夜蛾,分布区域,长江流域
棉花棉田斜纹夜蛾,分布区域,黄河、淮河流域
棉花棉田斜纹夜蛾,寄主,棉花
棉花棉田斜纹夜蛾,寄主,烟草
棉花棉田斜纹夜蛾,寄主,薯类
棉花棉田斜纹夜蛾,寄主,豆类
棉花棉田斜纹夜蛾,寄主,瓜类
棉花棉田斜纹夜蛾,为害部位,叶背
棉花棉田斜纹夜蛾,为害部位,叶肉
棉花棉田斜纹夜蛾,为害部位,叶片
棉花棉田斜纹夜蛾,为害部位,蕾铃
棉花棉田斜纹夜蛾,为害部位,叶片
棉花棉田斜纹夜蛾,为害部位,蕾铃
棉花棉田斜纹夜蛾,为害部位,花蕊
棉花棉田斜纹夜蛾,为害部位,花瓣
棉花棉田斜纹夜蛾,为害部位,雄蕊
棉花棉田斜纹夜蛾,为害部位,雌蕊
棉花棉田斜纹夜蛾,为害部位,柱头
棉花棉田斜纹夜蛾,为害部位,花冠
棉花棉田斜纹夜蛾,为害部位,棉铃
棉花棉田斜纹夜蛾,寄主,甘薯
棉花棉田斜纹夜蛾,寄主,棉花
棉花棉田斜纹夜蛾,寄主,田菁
棉花棉田斜纹夜蛾,寄主,大豆
棉花棉田斜纹夜蛾,寄主,烟草
棉花棉田斜纹夜蛾,寄主,甜菜
棉花棉田斜纹夜蛾,寄主,十字花科
棉花棉田斜纹夜蛾,寄主,茄科蔬菜
棉花棉田斜纹夜蛾,为害部位,叶片
棉花棉田斜纹夜蛾,天敌,小茧蜂
棉花棉田斜纹夜蛾,天敌,广大腿蜂
棉花棉田斜纹夜蛾,天敌,寄生蝇
棉花棉田斜纹夜蛾,天敌,步行虫
棉花棉田斜纹夜蛾,天敌,多角体病毒
棉花棉田斜纹夜蛾,天敌,鸟类
棉花棉田斜纹夜蛾,为害部位,叶片
棉花棉田斜纹夜蛾,防治药物,5％锐劲特悬浮剂1500倍液
棉花棉田斜纹夜蛾,防治药物,48％毒死婶乳油1300倍液
棉花棉田斜纹夜蛾,防治药物,2．5％保得乳油2000倍液
棉花棉田斜纹夜蛾,防治药物,24％万灵水剂1000倍液
棉花棉田斜纹夜蛾,防治药物,20％未满胶悬剂2000倍液
棉花棉田斜纹夜蛾,防治药物,44％速凯乳油1500倍液
棉花棉田斜纹夜蛾,防治药物,5％抑太保乳油1000倍液
棉花棉田斜纹夜蛾,防治药物,50％辛硫磷乳油1000倍液
棉花棉田斜纹夜蛾,防治药物,25％广克威乳油2000倍液
棉花棉田柳毒蛾,学名,Stilpnotiasalicis(Linnaeus)
棉花棉田柳毒蛾,异名,LeucomacandidaStaudinger
棉花棉田柳毒蛾,属目,鳞翅目
棉花棉田柳毒蛾,属科,毒蛾科
棉花棉田柳毒蛾,别名,雪毒蛾
棉花棉田柳毒蛾,分布区域,黑龙江
棉花棉田柳毒蛾,分布区域,内蒙古
棉花棉田柳毒蛾,分布区域,新疆
棉花棉田柳毒蛾,分布区域,浙江
棉花棉田柳毒蛾,分布区域,江西
棉花棉田柳毒蛾,分布区域,湖南
棉花棉田柳毒蛾,分布区域,贵州
棉花棉田柳毒蛾,分布区域,云南
棉花棉田柳毒蛾,分布区域,淮河以北
棉花棉田柳毒蛾,寄主,棉花
棉花棉田柳毒蛾,寄主,茶树
棉花棉田柳毒蛾,寄主,栎树
棉花棉田柳毒蛾,寄主,樱桃
棉花棉田柳毒蛾,寄主,棉花
棉花棉田柳毒蛾,寄主,茶树
棉花棉田柳毒蛾,为害部位,叶片
棉花棉田柳毒蛾,为害部位,叶肉
棉花棉田柳毒蛾,为害部位,叶片
棉花棉田柳毒蛾,防治药物,5％来福灵乳油
棉花棉田柳毒蛾,防治药物,20％杀灭菊酯乳油3000倍液
棉花棉田甜菜夜娥,学名,LaphygmaexiguaHubner
棉花棉田甜菜夜娥,异名,SpodopteraexiguaHubner
棉花棉田甜菜夜娥,属目,鳞翅目
棉花棉田甜菜夜娥,属科,夜蛾科
棉花棉田甜菜夜娥,别名,玉米叶夜蛾
棉花棉田甜菜夜娥,别名,白菜褐夜蛾
棉花棉田甜菜夜娥,别名,贪夜蛾
棉花棉田甜菜夜娥,分布区域,全国大部分地区
棉花棉田甜菜夜娥,寄主,棉花
棉花棉田甜菜夜娥,寄主,甜菜
棉花棉田甜菜夜娥,寄主,玉米
棉花棉田甜菜夜娥,寄主,绿豆
棉花棉田甜菜夜娥,寄主,大豆
棉花棉田甜菜夜娥,寄主,甘薯
棉花棉田甜菜夜娥,寄主,甘蓝
棉花棉田甜菜夜娥,寄主,花椰菜
棉花棉田甜菜夜娥,寄主,白菜
棉花棉田甜菜夜娥,寄主,萝卜
棉花棉田甜菜夜娥,寄主,莴苣
棉花棉田甜菜夜娥,寄主,番茄
棉花棉田甜菜夜娥,寄主,青椒
棉花棉田甜菜夜娥,寄主,茄子
棉花棉田甜菜夜娥,寄主,马铃薯
棉花棉田甜菜夜娥,寄主,黄瓜
棉花棉田甜菜夜娥,寄主,西葫芦
棉花棉田甜菜夜娥,寄主,豇豆
棉花棉田甜菜夜娥,寄主,架豆
棉花棉田甜菜夜娥,寄主,茴香
棉花棉田甜菜夜娥,寄主,胡萝卜
棉花棉田甜菜夜娥,寄主,芹菜
棉花棉田甜菜夜娥,寄主,菠菜
棉花棉田甜菜夜娥,寄主,韭菜
棉花棉田甜菜夜娥,为害部位,生长点
棉花棉田甜菜夜娥,为害部位,幼蕾
棉花棉田甜菜夜娥,为害部位,嫩头
棉花棉田甜菜夜娥,为害部位,叶片
棉花棉田甜菜夜娥,为害部位,嫩头
棉花棉田甜菜夜娥,寄主,棉花
棉花棉田甜菜夜娥,为害部位,叶片
棉花棉田甜菜夜娥,分布区域,河南
棉花棉田甜菜夜娥,分布区域,河北
棉花棉田甜菜夜娥,分布区域,山东
棉花棉田甜菜夜娥,分布区域,安徽
棉花棉田甜菜夜娥,寄主,甘蓝
棉花棉田甜菜夜娥,分布区域,山东
棉花棉田甜菜夜娥,分布区域,江苏
棉花棉田甜菜夜娥,分布区域,陕西关中地区
棉花棉田甜菜夜娥,分布区域,江苏
棉花棉田甜菜夜娥,分布区域,南京
棉花棉田甜菜夜娥,分布区域,河南
棉花棉田甜菜夜娥,分布区域,山东
棉花棉田甜菜夜娥,寄主,甜菜
棉花棉田甜菜夜娥,分布区域,河南
棉花棉田甜菜夜娥,防治药物,每克含孢子l00亿以上的杀螟杆菌
棉花棉田甜菜夜娥,防治药物,青虫菌苗粉
棉花棉田甜菜夜娥,防治药物,10％氯氰菊酯乳油1500倍液
棉花棉田甜菜夜娥,防治药物,40％乙酰甲胺磷乳油
棉花棉田甜菜夜娥,防治药物,90％晶体敌百虫1000倍液
棉花棉田甜菜夜娥,防治药物,5％抑太保乳油3000一4000倍液
棉花棉田甜菜夜娥,防治药物,20％灭幼脲1号胶悬剂500―10oo倍液
棉花棉田甜菜夜娥,防治药物,44％速凯乳油1000一1500倍液
棉花棉田甜菜夜娥,防治药物,20％杀灭菊酯乳油
棉花棉田甜菜夜娥,防治药物,2．5％保得乳油2000倍液
棉花棉田甜菜夜娥,防治药物,50％辛硫磷乳油1500倍液
棉花棉田甜菜夜娥,防治药物,20％扑虫净
棉花棉田甜菜夜娥,防治药物,40％辛氰乳油
棉花棉田甜菜夜娥,防治药物,20％灭多威乳油
棉花棉田甜菜夜娥,为害部位,幼蕾
棉花棉田甜菜夜娥,为害部位,叶片
棉花棉田甜菜夜娥,寄主,甜菜
棉花棉田甜菜夜娥,防治药物,抗氧化剂2
棉花棉田甜菜夜娥,防治药物,乙醚
棉花棉田甜菜夜娥,寄主,玉米
棉花棉田美洲班潜蝇,学名,Liriomyzasativae(Blanchard)
棉花棉田美洲班潜蝇,属目,双翅目
棉花棉田美洲班潜蝇,属科,潜蝇科
棉花棉田美洲班潜蝇,异名,L．pullataFrick
棉花棉田美洲班潜蝇,异名,L.mundaFrick
棉花棉田美洲班潜蝇,异名,L.canomarginisFrick
棉花棉田美洲班潜蝇,异名,L.guytonaFreeman
棉花棉田美洲班潜蝇,异名,L.propepusillaFrost
棉花棉田美洲班潜蝇,别名,蔬菜斑潜蝇
棉花棉田美洲班潜蝇,别名,蛇形斑潜蝇
棉花棉田美洲班潜蝇,别名,甘蓝斑潜蝇
棉花棉田美洲班潜蝇,分布区域,巴西
棉花棉田美洲班潜蝇,分布区域,加拿大
棉花棉田美洲班潜蝇,分布区域,美国
棉花棉田美洲班潜蝇,分布区域,墨西哥
棉花棉田美洲班潜蝇,分布区域,古巴
棉花棉田美洲班潜蝇,分布区域,巴拿马
棉花棉田美洲班潜蝇,分布区域,智利
棉花棉田美洲班潜蝇,分布区域,广东
棉花棉田美洲班潜蝇,分布区域,广西
棉花棉田美洲班潜蝇,分布区域,云南
棉花棉田美洲班潜蝇,分布区域,四川
棉花棉田美洲班潜蝇,分布区域,山东
棉花棉田美洲班潜蝇,分布区域,北京
棉花棉田美洲班潜蝇,分布区域,天津
棉花棉田美洲班潜蝇,寄主,棉花
棉花棉田美洲班潜蝇,寄主,蓖麻
棉花棉田美洲班潜蝇,寄主,黄瓜
棉花棉田美洲班潜蝇,寄主,番茄
棉花棉田美洲班潜蝇,寄主,茄子
棉花棉田美洲班潜蝇,寄主,辣椒
棉花棉田美洲班潜蝇,寄主,豇豆
棉花棉田美洲班潜蝇,寄主,蚕豆
棉花棉田美洲班潜蝇,寄主,大豆
棉花棉田美洲班潜蝇,寄主,菜豆
棉花棉田美洲班潜蝇,寄主,芹菜
棉花棉田美洲班潜蝇,寄主,甜瓜
棉花棉田美洲班潜蝇,寄主,西瓜
棉花棉田美洲班潜蝇,寄主,冬瓜
棉花棉田美洲班潜蝇,寄主,丝瓜
棉花棉田美洲班潜蝇,寄主,西葫芦
棉花棉田美洲班潜蝇,寄主,大白菜
棉花棉田美洲班潜蝇,寄主,油菜
棉花棉田美洲班潜蝇,寄主,烟草
棉花棉田美洲班潜蝇,寄主,棉花
棉花棉田美洲班潜蝇,为害部位,叶片
棉花棉田美洲班潜蝇,寄主,棉花
棉花棉田美洲班潜蝇,为害部位,叶片
棉花棉田美洲班潜蝇,为害部位,叶肉
棉花棉田美洲班潜蝇,为害部位,叶片
棉花棉田美洲班潜蝇,分布区域,山东
棉花棉田美洲班潜蝇,分布区域,河北
棉花棉田美洲班潜蝇,寄主,棉花
棉花棉田美洲班潜蝇,分布区域,山东
棉花棉田美洲班潜蝇,为害部位,叶片
棉花棉田美洲班潜蝇,寄主,棉花
棉花棉田美洲班潜蝇,寄主,番茄
棉花棉田美洲班潜蝇,为害部位,叶片
棉花棉田美洲班潜蝇,分布区域,美国
棉花棉田美洲班潜蝇,为害部位,叶片
棉花棉田美洲班潜蝇,防治药物,98％巴丹原粉1500一2000倍
棉花棉田美洲班潜蝇,防治药物,1．8％爱福丁乳油3000一4000倍液
棉花棉田美洲班潜蝇,防治药物,1％增效7051生物杀虫素2000倍液
棉花棉田美洲班潜蝇,防治药物,48％乐斯本乳油1000倍液
棉花棉田美洲班潜蝇,防治药物,25％杀虫双水剂500倍液
棉花棉田美洲班潜蝇,防治药物,98％杀虫单可溶性粉剂800倍液
棉花棉田美洲班潜蝇,防治药物,50％蝇蛆净粉剂2000倍液
棉花棉田美洲班潜蝇,防治药物,0．12％天力x号可湿性粉剂1000倍液
棉花棉田美洲班潜蝇,防治药物,40％绿菜保乳油1000一1500倍液
棉花棉田美洲班潜蝇,防治药物,1．5％阿巴丁乳油3000倍液
棉花棉田美洲班潜蝇,防治药物,5％抑太保乳油2000倍液
棉花棉田美洲班潜蝇,防治药物,5％卡死克乳油2000倍液
棉花棉田美洲班潜蝇,天敌,姬小蜂
棉花棉田美洲班潜蝇,天敌,反领茧蜂
棉花棉田美洲班潜蝇,天敌,潜蝇茧蜂
棉花棉田银纹夜蛾,学名,Argyrogrammaagnata(Staudinger)
棉花棉田银纹夜蛾,异名,PhytometraagnataStaudinger
棉花棉田银纹夜蛾,属目,鳞翅目
棉花棉田银纹夜蛾,属科,夜蛾科
棉花棉田银纹夜蛾,分布区域,全国各地
棉花棉田银纹夜蛾,寄主,棉花
棉花棉田银纹夜蛾,寄主,十字花科
棉花棉田银纹夜蛾,寄主,豆类
棉花棉田银纹夜蛾,寄主,棉花
棉花棉田银纹夜蛾,为害部位,叶背
棉花棉田银纹夜蛾,为害部位,叶肉
棉花棉田银纹夜蛾,寄主,棉花
棉花棉田银纹夜蛾,为害部位,叶片
棉花棉田银纹夜蛾,寄主,棉花
棉花棉田银纹夜蛾,为害部位,叶片
棉花棉田银纹夜蛾,寄主,棉花
棉花棉田银纹夜蛾,防治药物,90％万灵水剂4500倍液
棉花棉田银纹夜蛾,防治药物,75％拉维因4000倍液
棉花棉田银纹夜蛾,防治药物,10％吡虫啉可湿性粉剂2500倍液
棉花棉田银纹夜蛾,防治药物,5％抑太保乳油3000倍液
