title,lable
黄尾球跳甲,newNode
条枯病,newNode
粟(谷子)疽病,newNode
假单胞杆菌属粟假单胞菌,newNode
白芍,newNode
Allactagasibirica(Forster),newNode
县花,newNode
70％甲基硫菌灵超微可湿性粉剂1000倍液,newNode
Plutellaxy10stella(L．),newNode
2．5％溴氰菊酯,newNode
粟夜盗虫,newNode
2．5％溴氰菊酪乳油,newNode
降压、止血、健胃,newNode
烟草空胫病,newNode
大孢指疫霉新变种,newNode
印度粉蛾,newNode
50％辛氰乳油1500―2000倍液,newNode
D.ischaemum(Schrebb．)Schreb．,newNode
枯草芽泡杆菌,newNode
Sphaerothecarosae(Jacz．)Z．Y．Zhao,newNode
33%纹霉净(三唑酮加多菌灵)可湿性粉剂,newNode
灰绿藜,newNode
蒙古土象,newNode
50%马拉硫磷乳油1000—1500倍液,newNode
玉米铁甲,newNode
幼苗的根部,newNode
药用植物柿圆斑病,newNode
50%杀螟松800倍液,newNode
青叶跳蝉,newNode
50％托尔克可湿性粉剂1500倍液,newNode
多得稀土营养剂,newNode
Erwiniacarovorasubsp.carotovora(Jones)Bergeyeta1.,newNode
花蝽,newNode
小麦条锈菌大麦专化型,newNode
40%矮壮素,newNode
2．5％鱼藤精300―400倍液,newNode
江河沿岸的平原麦区,newNode
50％马拉硫磷乳油800倍液,newNode
0.2%-0.3%的磷酸二氢钾溶液,newNode
仙人掌长圆孢盘菌,newNode
慈姑,newNode
Helicotylenchussp、Aphelenchoidessp．,newNode
ErysipheaquilegiaeDC.var.ranunculi(Grev.)Zheng&amp;Chen,newNode
CiboriacarunculoidesSiegleretJankins,newNode
47％加瑞农可湿性粉剂1000倍液,newNode
36％甲基硫菌灵悬浮剂500～700倍液,newNode
A.PhaselorumSacc.,newNode
50％马拉硫磷乳油1500倍混合液,newNode
21%高效速溶硼肥,newNode
小麦全蚀病,newNode
2．5％的辛硫磷粉剂,newNode
香草兰根腐病,newNode
清热利尿、凉血安胎、止血解毒,newNode
40％乙酰甲胺磷乳油1500倍液,newNode
茶堆砂蛀,newNode
DoxrylusorientalisWestwood,newNode
F.monili-formevar.intermediumNeishetLeggett,newNode
Phthonandria(Hemerophila)atrilineataButler,newNode
小麦叶锈病,newNode
77%可杀得可湿性粉剂500倍液,newNode
P.melongenaeSawada.,newNode
80％402抗菌剂50倍液,newNode
BotrytiscinereaPers.exFr．,newNode
TetramoeraschistaceanaSnellen,newNode
HomonamagnanimaDiakonoff,newNode
40%大富丹可湿性粉剂400-500倍液,newNode
BipolaristriticicolaSivanesan,newNode
菜籽,newNode
茶树茶园桔黄粉虱,newNode
蔬菜斑潜蝇,newNode
50％辛硫磷乳油1000倍液,newNode
云纹病,newNode
根蝽象,newNode
水稻颖枯病,newNode
Fusariumoxysporumf.sp.lini(Bolley)SnyderetHansers,newNode
25％亚胺硫磷乳油l000倍液,newNode
90%敌百虫,newNode
苏云金杆菌75一150倍液,newNode
地下部的鳞茎,newNode
北美,newNode
叶点病,newNode
矩圆黑盘孢,newNode
高粱链格孢叶斑病,newNode
二黑条萤叶甲,newNode
我国烟草栽植区,newNode
莴笋,newNode
豆叶花,newNode
Drechsleraoryzae(BredadeHaan)Subram.etJain,newNode
UdaspesfolusCramer,newNode
豌豆白粉病,newNode
粟(谷子),newNode
40%多?硫悬浮剂600倍液,newNode
滋阴生津，润肺止咳，清心除烦,newNode
50％辟蚜雾可湿性粉剂2000倍液,newNode
草霉,newNode
桑卷叶枯病,newNode
40％水胺硫磷乳油1500―2000倍液,newNode
炭色长蠕孢,newNode
大豆二条叶甲,newNode
P．MultimumTrow,newNode
白叶虫,newNode
根茎处,newNode
奥普尔有机活性液肥800倍液,newNode
高粱花黑粉病,newNode
25％辛硫磷胶囊剂,newNode
皂角,newNode
茶红根腐病,newNode
药用植物薏苡黑穗病,newNode
嫩铃,newNode
药菊,newNode
黄淮海冬麦区,newNode
八仙花,newNode
药用植物紫薇白粉病,newNode
40％灭病威胶悬剂400倍液,newNode
药用植物西洋参黑斑病,newNode
忍冬,newNode
药用植物大豆菌核病,newNode
猫耳朵,newNode
1%对硫磷粉剂,newNode
印度谷蛾,newNode
附子,newNode
35％甲基硫环磷乳油,newNode
43％辛·氟氯氰乳油(新百灵)1500倍液(北京顺义农药厂),newNode
40％杜邦福星乳油9000一10000倍,newNode
香料植物,newNode
茶军配虫,newNode
PhysodermamaydisMiyabe．,newNode
70％甲基硫菌灵可湿性粉剂800―1000倍液,newNode
齿唇茧蜂,newNode
3％三唆酮或三唑醇复方颗粒剂,newNode
50％乐果乳油10oo倍液,newNode
药用植物玉竹镰刀菌根腐病,newNode
PeronosporamenthaeX．Y．ChengetH．C．Bai,newNode
40％菊?杀乳油1000―1500倍液,newNode
70％代森锰锌可湿性粉剂1000倍液,newNode
十字花科,newNode
菊叶滨藜,newNode
70%代森锰锌可湿性粉剂600-800倍液,newNode
Ostriniafurnacalis(Guenee),newNode
白脉粘虫,newNode
72%霜脲?锰锌可湿性粉剂700-800倍液,newNode
B．T．乳剂,newNode
造桥虫,newNode
淮河以北,newNode
SphephanitischinensisDrake,newNode
Atheliarolfsii(Curzi)Tu&amp;Kimbrough(Punja),newNode
MimastracyanuraHope,newNode
麦田棉铃虫,newNode
母根,newNode
BuzurathibetariaOberthur,newNode
P.theaeGreen,newNode
50％多菌灵,newNode
65%甲霉灵可湿性粉剂1000倍液,newNode
玉蜀黍平脐蠕孢T小种,newNode
白井地杖菌,newNode
细菌性条纹病,newNode
紫络蛾蜡蝉,newNode
20％熟石灰,newNode
50％多?霉威(多菌灵加乙霉威)可湿性粉剂1000一1500倍液,newNode
我国大多数省,newNode
麻田蚜虫,newNode
50％辛硫磷乳油1000―1500倍液,newNode
50％农利灵可湿性粉剂1000―1500倍液,newNode
聚乙烯醇,newNode
2．5％功夫菊酯乳油4000一5000倍液,newNode
肋％花叶宁可湿性粉剂300一500倍液,newNode
当归,newNode
水稻窄条斑病,newNode
玉米青霉穗腐病,newNode
药用植物害虫网目拟地甲,newNode
70%代木锰锌可湿性粉剂0.5kg,newNode
50％琥胶肥酸铜(DT杀菌剂)胶悬剂500倍液,newNode
ApatophysissinicaSemenov-Tian-Shanskij,newNode
芒果,newNode
止汗止痛,newNode
90％晶体敌百虫1000一2000倍液,newNode
豌豆彩潜蝇,newNode
20％三唑酮乳油2000―2500倍液,newNode
普通花叶病毒,newNode
96％硫酸铜,newNode
75％十三吗琳乳油20ml,newNode
Voluttellaciliata(Alb.etSchw)Lind.,newNode
PetrobiaLatens(Muller),newNode
PeronosporacorydalisdeBary,newNode
成熟果实经发芽加工处理后,newNode
剂心虫,newNode
条锈菌大麦专化型,newNode
茶树茶卷叶蛾,newNode
剑叶叶鞘,newNode
蝽科,newNode
贪夜蛾,newNode
Leucoch10edaplidiceLinnaeus,newNode
燕麦胞囊线虫,newNode
番薯,newNode
P．PolysoraUnedrw.,newNode
小麦壳针孢叶枯病,newNode
大豆根蛆,newNode
南方,newNode
药用植物肉桂叶枯病,newNode
啮小蜂,newNode
甘薯田斜纹夜峨,newNode
50%地亚农1000倍液,newNode
50％甲基硫菌灵悬浮剂800倍液,newNode
50％马拉硫磷乳剂1000倍液,newNode
马铃薯红周刺座霉干腐病,newNode
植物寄生线虫,newNode
草木灰20kg,newNode
Thielaviopsisparadoxa(deSeynes)V．Hohnel．,newNode
40%的灭虫清对水,newNode
棉叶背面,newNode
穗上,newNode
薯块的表层,newNode
抓根草,newNode
AspergillusnigervanTiegh.,newNode
水仙壳多孢,newNode
水稻黄叶病毒,newNode
50％抗蚜威超微可湿性粉剂3000—4000倍液,newNode
瓢虫,newNode
十字花科蔬菜,newNode
80%代森锰锌可湿性粉剂,newNode
油菜菌核病,newNode
玉米黑病病,newNode
3%呋喃丹颗粒剂,newNode
25％苯来特可湿性粉剂100倍液,newNode
1.5％甲基1605粉,newNode
EmmeliatrabealisScopoli,newNode
刀豆,newNode
海棠,newNode
轮纹尾孢,newNode
20％灭扫利乳油l000倍液,newNode
桃花,newNode
禾本科多年生草本植物,newNode
荔枝霜疫霉,newNode
"Coleosporium,perillaeSyd．",newNode
10%的灵福合剂,newNode
药用植物害虫莴苣冬夜蛾,newNode
50％田安水剂500―600倍液,newNode
幕孔蛾,newNode
90％杀螟丹可溶性粉剂1500倍液,newNode
Microsphaeraberberidis(DC．)Lev．var．berberidisAnn．Sci．Nat．,newNode
水稻胡麻叶枯病,newNode
F.culmorum(,newNode
龙骨粉,newNode
2．8％第灭宁乳油1000倍液,newNode
Sphacelothecasorghi(Link．)C1inton,newNode
25％倍乐霸可湿性粉剂,newNode
百合科,newNode
G10eosporiumulmeμmMiles.,newNode
Wheatspindlestreakmosaicvirus,newNode
根尖,newNode
黍黑穗病,newNode
未展开的嫩叶,newNode
CocytodescoeruleaGuenee,newNode
药用植物黄连列当,newNode
蚕豆油壶菌火肿病,newNode
桑树稀点雪灯蛾,newNode
花生极结线虫2号小种,newNode
麦穗,newNode
茄病镰孢,newNode
觅科一年生草本植物,newNode
果穗,newNode
Ustilagoavenae(Pers.)Rostr.,newNode
桔黑粉虱,newNode
稻赤斑黑沫蝉,newNode
寄生蜗,newNode
烟草麦蛾,newNode
中国北部粟产区,newNode
醋栗褐卷蛾,newNode
药用植物马蔺锈病,newNode
药用植物马钱轮纹褐斑病,newNode
Henosepilachnavigintioctomaculata(Motschulsky),newNode
P.debaryanumHesse,newNode
PythiummonospermumPringsh,newNode
茶盘长孢,newNode
A．nigromaculataCameron,newNode
整粮粒,newNode
根系,newNode
稻虱红螯蜂,newNode
高粱胶尾孢菌,newNode
药用植物稠李红点病,newNode
70％乙膦?锰锌可湿性粉剂500倍液,newNode
莎草科一年生草本植物,newNode
1．8％集琦虫螨克乳油4000倍液,newNode
大案蓑蛾,newNode
烟草烟粉虱,newNode
10％天王星乳油6000一8000倍液,newNode
甘蔗鞭黑穗病,newNode
牡丹(丹皮),newNode
27％高脂膜乳剂80―100倍液,newNode
多抗霉素,newNode
刺粉虱,newNode
禾顶囊壳禾谷变种,newNode
大谷盗,newNode
赤峡蝶,newNode
荞麦尾孢,newNode
茶煤病,newNode
水稗草,newNode
PhyllostictasorghinaSacc.,newNode
棉花立枯病,newNode
F.trichothe-cioidesWollenw.,newNode
花瓣,newNode
Colletotrichumgraminicola(Cesati)Wilson．,newNode
棕搁,newNode
根串株霉,newNode
番荔枝,newNode
药用植物山茱萸角斑病,newNode
80％抗菌剂402乳油1500倍液,newNode
卷蛾科,newNode
Hylemyiacilicrura(Rondani),newNode
CercosporaarachidicolaHori,newNode
64%杀毒矾可湿性粉剂600-800倍液,newNode
菠萝蜜,newNode
15％三陛酮可湿性粉剂2000倍液,newNode
黑点病,newNode
5%井冈霉素80ml,newNode
药用植物丝瓜根结钱虫病,newNode
EntomoscelisadonidisPallas,newNode
油菜种蝇,newNode
CnaphalocrocismedinalisGuenee,newNode
Sclerotiniasclerotiorum(Lib.)deBary,newNode
50％灭蚜松乳油1000―1500倍液,newNode
棉囊孢壳(棉黑果病菌),newNode
嫩梢皮层,newNode
麻田叶螨,newNode
35％赛丹(硫丹)乳油,newNode
浓硫酸,newNode
外果皮,newNode
药用植物小茴香软腐病,newNode
香蕉,newNode
小麦白粉病,newNode
T．khapraArrow,newNode
兰花,newNode
农抗“401”500倍液,newNode
"SarocladiumsinenseChen,ZhangetFu.",newNode
2％-5％硼砂液,newNode
棉球腔菌,newNode
芡实,newNode
Rhopalosiphummaidis(Fitch),newNode
白袋蛾,newNode
马铃薯M病毒,newNode
10％吡虫啉10―20g／667m2,newNode
苎麻赤蛱蝶,newNode
40％氧乐果乳油,newNode
UncinulasinensisTai&amp;Wei,newNode
Triticumaestivum(L．)Thell,newNode
稻苗近水面的心叶,newNode
2．5％保得乳油2000一3000倍液,newNode
陕西北部,newNode
50％杀螟丹可湿性粉剂1000倍液,newNode
山丁子,newNode
醉鱼草,newNode
40％克蚜星乳油800倍液,newNode
甘薯羽蛾,newNode
白边地老虎,newNode
2.5％溴氰菊酪乳油2000倍液,newNode
挪威鼠,newNode
大豆羞萎病,newNode
CyperusdifformisL．,newNode
1.5%甲基1605粉剂,newNode
黄梁,newNode
1．8％爱福丁乳油3000一4000倍液,newNode
2．5％天王星乳油3000一4000倍液,newNode
58％甲霜灵?锰锌可湿性粉剂700倍液,newNode
鞭毛菌亚门真菌,newNode
红松,newNode
20％灭扫利乳油3500倍液,newNode
长吻蝽,newNode
41.6%保铃丰300倍液,newNode
火泡斑,newNode
蚀子匍柄霉,newNode
小麦黄斑叶枯病,newNode
白蛆,newNode
缅甸,newNode
高粱纹枯病,newNode
药用植物槟榔炭疽病,newNode
利克菌1：1混配200倍液,newNode
西藏高寒麦区,newNode
明目解毒、散风清热,newNode
AdelphocorissuturalisJackson,newNode
甘薯绣夜蛾幼虫,newNode
F.sporotri-chioidesSherb.,newNode
50％1605乳油1500倍液,newNode
25%甲霜灵可湿性粉剂800倍液,newNode
磷钾肥,newNode
1％1605粉剂,newNode
小鸡草,newNode
64％杀毒矾Mg可湿性粉剂600倍液,newNode
油菜高温障碍,newNode
稻巢草螟,newNode
可可,newNode
陕西镇巴,newNode
玉米灰葡萄孢穗腐病,newNode
麻秆野螟,newNode
烟潜叶蛾,newNode
幼嫩器官,newNode
茶花,newNode
80%二溴氯丙烷5KG,newNode
果仁,newNode
蓝绿象,newNode
SphaerothecapaeoniaeZ.Y.Zhao,newNode
北、东两面靠近边境线,newNode
三化螟,newNode
44％多虫清乳油,newNode
甜菜茎点霉,newNode
1．8％农家乐乳剂(阿维菌素)3000倍液,newNode
药用植物害虫南美斑潜蝇,newNode
利湿、通络、清热解毒、解表利湿,newNode
花生田假眼小绿叶蝉和小绿叶蝉,newNode
50%多菌灵可湿粉,newNode
Comnyzacanadensis(L．)Cronq．,newNode
盲蝽科,newNode
地狗子,newNode
20％丁硫克百威乳油3000倍液,newNode
药用植物北沙参黄化病,newNode
叶片上与叶鞘相连处,newNode
PyrgusmaculatusBremeretGrey,newNode
长白蚧,newNode
药用植物害虫樗蚕蛾,newNode
25%种衣剂2号,newNode
益蝽,newNode
苘麻大茎点菌,newNode
50％抗蚜威(辟蚜雾)超微可湿性粉剂2000倍液,newNode
桑胴枯病,newNode
豆青虫,newNode
脐槽,newNode
黄花,newNode
60%百菌通(DTM)可湿性粉剂500倍液,newNode
50％扑海因可湿性粉剂600倍液,newNode
东方蝼蛄,newNode
青皮,newNode
Gibberellazeae(Schw.)Petch.,newNode
棉花截形叶螨,newNode
40%多?硫悬浮剂700-800倍液,newNode
斯里兰卡,newNode
黑莓,newNode
麦角,newNode
食虫瓢虫,newNode
架豆,newNode
30％氧氯化铜悬浮剂600倍液,newNode
桑萎缩型萎缩病,newNode
药用植物桃褐斑病,newNode
高粱北方炭疽病,newNode
瓜类,newNode
43％新百灵乳油(辛·氟氯氰乳油)1500倍液(北京市顺义县农药厂),newNode
72%农用硫酸链霉素可溶性粉剂,newNode
玉米种子霉烂和腐霉茵根腐病,newNode
田块周围,newNode
高粱穗虫,newNode
稻象,newNode
高粱紫轮病,newNode
50％甲基托布津可湿性粉剂600―1000倍液,newNode
桑根皮层,newNode
Porthesia(Euproctis)SimilisxanthocampaDyar.,newNode
小菇蕾,newNode
苏铁壳二孢,newNode
上海推广抑太保,newNode
药用植物烟草黑胫病,newNode
SeptoriadioscoreaeJ．K．Bai§Lu,newNode
甜菜立枯病,newNode
透翅蛾科,newNode
桑污叶病,newNode
西达四川,newNode
AnnellolaciniadinemasporioidesSutton,newNode
地上部分,newNode
新疆喀什,newNode
2．5％溴氰菊酪,newNode
Stratiomyiachoui(Lindner),newNode
5％甲奈威粉剂,newNode
红斑,newNode
棉铃虫,newNode
输导组织,newNode
Pseudocercosporapsidii(Rengel)R．F．Casteneda，RuizetU．Braun,newNode
芍药,newNode
Pediobiusmit-sukurii,newNode
赤粉病,newNode
胡蜂,newNode
70％甲基托布津可湿性粉剂600―800倍液,newNode
佛手,newNode
网烧病,newNode
养阴燥湿、生津止咳,newNode
清肝利胆,newNode
腐烂病,newNode
我国大部分地区,newNode
25%广克威乳油2000倍液,newNode
50％退菌特可湿性粉剂800―1000倍液,newNode
地黄,newNode
Xanthomonasoryzaepv.oryzae(Ishiyama),newNode
Clavicepspurpurea(Fr.)Tul.,newNode
ParalleliaarctotaeniaGuenee,newNode
根瘤,newNode
网锥额野螟,newNode
茎端,newNode
EvergestisextimalisScopoli,newNode
蛀食虫,newNode
大豆枯萎病,newNode
蓖麻,newNode
50％辛??氰乳油2000倍液,newNode
地蛆,newNode
25%敌马乳油,newNode
SeptoriazeicolaStout,newNode
大麻跳甲,newNode
硫酸钾,newNode
薹菜,newNode
湘南,newNode
云南开远,newNode
蚜霉菌400―500倍液,newNode
玉米枯心夜蛾,newNode
10％氯氰菊酯乳油,newNode
70%代森锰锌干悬粉500倍液,newNode
20%病毒A可湿性粉剂500倍液,newNode
黑线炭疽菌,newNode
药用植物泡桐丛枝病,newNode
大豆霜霉病,newNode
薄荷水,newNode
豌豆细菌性叶斑病,newNode
饭豆虫,newNode
20％三唑乳油l500倍液,newNode
玉米霉斑病,newNode
亚洲少数国家,newNode
12.5％速保利可湿性粉剂2000一2500倍液,newNode
害虫一扁刺蛾,newNode
潜叶蝇科,newNode
15％哒螨灵乳油2000～3000倍液,newNode
40％乙酰甲胺磷乳油1000倍液,newNode
5％矿物油乳剂,newNode
Acyrthosiphonsolani(Kaltenbach),newNode
ArmadillidiumvulgareLatreille,newNode
清热解毒、消痈散结,newNode
TetranychuskanzawaiKishida．,newNode
Ophthalmodesirrorataria(BremeretGrey),newNode
含氨16%以上的氨水1:9溶液,newNode
苏北,newNode
Oidiumsp．,newNode
棉花刺线虫病,newNode
桑树桑园黑绒金龟和铜绿金龟,newNode
担子菌亚门真菌,newNode
颖片,newNode
Agrotisexclamationis(Linnaeu3),newNode
拌种双,newNode
安徽合肥,newNode
马铃薯A病毒,newNode
波美0．3°石硫合剂,newNode
消肿、散结,newNode
80％多菌灵可湿性粉剂600―700倍液,newNode
锯角豆芫菁,newNode
小麦黑颖病,newNode
茎部,newNode
50％多菌灵可湿性粉剂,newNode
40％乐果乳油1500倍液,newNode
Sphaerothecafusca(Fr.)Blμm.,newNode
10％克线磷颗粒剂,newNode
ChiloauriciliusDudgeno,newNode
HeterosporiumgracileSacc．,newNode
全国各蚕区,newNode
OidiumliniSkoric,newNode
大豆赤霉病,newNode
药用植物石榴干腐病,newNode
Barleyyelowdwarfvirus,newNode
45％代森锌可湿性粉剂400倍液,newNode
甘薯黑疤病,newNode
柞树(麻栎),newNode
菜豆壳球孢,newNode
Rosellinianecatrix(Hart．)Berl．,newNode
山茶圆介壳虫,newNode
桑叶背面,newNode
20％氯·马乳油2500倍液,newNode
EuproctispseudoconspersaStrand,newNode
50%胶体硫200倍液,newNode
StenodiplosispaniciPlotnikov,newNode
50％辛硫磷乳油10oo倍液,newNode
油菜病毒病,newNode
药用植物害虫甜菜夜蛾,newNode
Capsellabursa-pastoris(L．)Medic．,newNode
20％甲基立枯磷乳油l000倍液,newNode
Pratylenchusspp．,newNode
50％杀螟腈,newNode
普矮,newNode
植株地上部的茎、叶、雌穗、雄穗、腋芽等幼嫩组织,newNode
72％克露(或克霜氰或克抗灵)可湿性粉剂600倍液,newNode
PerkinsiellasaccharicidaKirkaldy,newNode
25%敌力脱乳油2000倍液,newNode
10％多聚乙醛颗粒剂,newNode
20％叶枯净可湿性粉剂,newNode
锦葵科植物,newNode
北方称粟灰螟,newNode
蓼尾孢,newNode
